Feature,Importance
cat__user_cityid_3725.0,0.0
cat__user_cityid_3726.0,0.0
cat__user_cityid_3727.0,0.0
cat__user_cityid_3728.0,0.0
cat__user_cityid_3729.0,0.0
cat__user_cityid_3730.0,0.0
cat__user_cityid_3731.0,0.0
cat__user_cityid_3732.0,0.0
cat__user_cityid_3733.0,0.0
cat__user_cityid_3735.0,0.0
cat__user_cityid_3737.0,0.0
cat__user_cityid_3738.0,0.0
cat__user_cityid_3740.0,0.0
cat__user_cityid_3742.0,0.0
cat__user_cityid_3743.0,0.0
cat__user_cityid_3747.0,0.0
cat__user_cityid_3748.0,0.0
cat__user_cityid_3749.0,0.0
cat__user_cityid_3750.0,0.0
cat__user_cityid_3751.0,0.0
cat__user_cityid_3752.0,0.0
cat__user_cityid_3753.0,0.0
cat__user_cityid_3754.0,0.0
cat__user_cityid_3755.0,0.0
cat__user_cityid_3756.0,0.0
cat__user_cityid_3759.0,0.0
cat__user_cityid_3760.0,0.0
cat__user_cityid_3761.0,0.0
cat__user_cityid_3762.0,0.0
cat__user_cityid_3763.0,0.0
cat__user_cityid_3764.0,0.0
cat__user_cityid_3765.0,0.0
cat__user_cityid_3766.0,0.0
cat__user_cityid_3768.0,0.0
cat__user_cityid_3770.0,0.0
cat__user_cityid_3772.0,0.0
cat__user_cityid_3773.0,0.0
cat__user_cityid_3774.0,0.0
cat__user_cityid_3776.0,0.0
cat__user_cityid_3778.0,0.0
cat__user_cityid_3783.0,0.0
cat__user_cityid_3784.0,0.0
cat__user_cityid_3785.0,0.0
cat__user_cityid_3788.0,0.0
cat__user_cityid_3789.0,0.0
cat__user_cityid_3790.0,0.0
cat__user_cityid_3791.0,0.0
cat__user_cityid_3792.0,0.0
cat__user_cityid_3794.0,0.0
cat__user_cityid_3795.0,0.0
cat__user_cityid_3801.0,0.0
cat__user_cityid_3802.0,0.0
cat__user_cityid_3803.0,0.0
cat__user_cityid_3804.0,0.0
cat__user_cityid_3805.0,0.0
cat__user_cityid_3807.0,0.0
cat__user_cityid_3809.0,0.0
cat__user_cityid_3810.0,0.0
cat__user_cityid_3811.0,0.0
cat__user_cityid_3812.0,0.0
cat__user_cityid_3813.0,0.0
cat__user_cityid_3820.0,0.0
cat__user_cityid_3821.0,0.0
cat__user_cityid_3823.0,0.0
cat__user_cityid_3825.0,0.0
cat__user_cityid_3826.0,0.0
cat__user_cityid_3828.0,0.0
cat__user_cityid_3829.0,0.0
cat__user_cityid_3831.0,0.0
cat__user_cityid_3832.0,0.0
cat__user_cityid_3833.0,0.0
cat__user_cityid_3834.0,0.0
cat__user_cityid_3835.0,0.0
cat__user_cityid_3839.0,0.0
cat__user_cityid_3840.0,0.0
cat__user_cityid_3843.0,0.0
cat__user_cityid_3844.0,0.0
cat__user_cityid_3845.0,0.0
cat__user_cityid_3847.0,0.0
cat__user_cityid_3848.0,0.0
cat__user_cityid_3849.0,0.0
cat__user_cityid_3850.0,0.0
cat__user_cityid_3852.0,0.0
cat__user_cityid_3853.0,0.0
cat__user_cityid_3854.0,0.0
cat__user_cityid_3862.0,0.0
cat__user_cityid_3863.0,0.0
cat__user_cityid_3865.0,0.0
cat__user_cityid_3866.0,0.0
cat__user_cityid_3867.0,0.0
cat__user_cityid_3868.0,0.0
cat__user_cityid_3869.0,0.0
cat__user_cityid_3874.0,0.0
cat__user_cityid_3876.0,0.0
cat__user_cityid_3879.0,0.0
cat__user_cityid_3881.0,0.0
cat__user_cityid_3882.0,0.0
cat__user_cityid_3883.0,0.0
cat__user_cityid_3884.0,0.0
cat__user_cityid_3886.0,0.0
cat__user_cityid_3889.0,0.0
cat__user_cityid_3891.0,0.0
cat__user_cityid_3893.0,0.0
cat__user_cityid_3895.0,0.0
cat__user_cityid_3897.0,0.0
cat__user_cityid_3898.0,0.0
cat__user_cityid_3899.0,0.0
cat__user_cityid_3901.0,0.0
cat__user_cityid_3906.0,0.0
cat__user_cityid_3908.0,0.0
cat__user_cityid_3910.0,0.0
cat__user_cityid_3913.0,0.0
cat__user_cityid_3915.0,0.0
cat__user_cityid_3916.0,0.0
cat__user_cityid_3919.0,0.0
cat__user_cityid_3920.0,0.0
cat__user_cityid_3922.0,0.0
cat__user_cityid_3924.0,0.0
cat__user_cityid_3925.0,0.0
cat__user_cityid_3927.0,0.0
cat__user_cityid_3928.0,0.0
cat__user_cityid_3930.0,0.0
cat__user_cityid_3931.0,0.0
cat__user_cityid_3933.0,0.0
cat__user_cityid_3937.0,0.0
cat__user_cityid_3940.0,0.0
cat__user_cityid_3941.0,0.0
cat__user_cityid_3943.0,0.0
cat__user_cityid_3944.0,0.0
cat__user_cityid_3945.0,0.0
cat__user_cityid_3947.0,0.0
cat__user_cityid_3949.0,0.0
cat__user_cityid_3950.0,0.0
cat__user_cityid_3952.0,0.0
cat__user_cityid_3953.0,0.0
cat__user_cityid_3956.0,0.0
cat__user_cityid_3957.0,0.0
cat__user_cityid_3958.0,0.0
cat__user_cityid_3959.0,0.0
cat__user_cityid_3960.0,0.0
cat__user_cityid_3961.0,0.0
cat__user_cityid_3962.0,0.0
cat__user_cityid_3965.0,0.0
cat__user_cityid_3967.0,0.0
cat__user_cityid_3968.0,0.0
cat__user_cityid_3969.0,0.0
cat__user_cityid_3970.0,0.0
cat__user_cityid_3972.0,0.0
cat__user_cityid_3973.0,0.0
cat__user_cityid_3974.0,0.0
cat__user_cityid_3976.0,0.0
cat__user_cityid_3977.0,0.0
cat__user_cityid_3979.0,0.0
cat__user_cityid_3980.0,0.0
cat__user_cityid_3981.0,0.0
cat__user_cityid_3982.0,0.0
cat__user_cityid_3983.0,0.0
cat__user_cityid_3984.0,0.0
cat__user_cityid_3985.0,0.0
cat__user_cityid_3986.0,0.0
cat__user_cityid_3987.0,0.0
cat__user_cityid_3988.0,0.0
cat__user_cityid_3989.0,0.0
cat__user_cityid_3990.0,0.0
cat__user_cityid_3991.0,0.0
cat__user_cityid_3993.0,0.0
cat__user_cityid_3994.0,0.0
cat__user_cityid_3996.0,0.0
cat__user_cityid_4000.0,0.0
cat__user_cityid_4004.0,0.0
cat__user_cityid_4008.0,0.0
cat__user_cityid_4011.0,0.0
cat__user_cityid_4014.0,0.0
cat__user_cityid_4015.0,0.0
cat__user_cityid_4017.0,0.0
cat__user_cityid_4019.0,0.0
cat__user_cityid_4020.0,0.0
cat__user_cityid_4022.0,0.0
cat__user_cityid_4023.0,0.0
cat__user_cityid_4024.0,0.0
cat__user_cityid_4027.0,0.0
cat__user_cityid_4028.0,0.0
cat__user_cityid_4031.0,0.0
cat__user_cityid_4037.0,0.0
cat__user_cityid_4038.0,0.0
cat__user_cityid_4040.0,0.0
cat__user_cityid_4042.0,0.0
cat__user_cityid_4043.0,0.0
cat__user_cityid_4045.0,0.0
cat__user_cityid_4046.0,0.0
cat__user_cityid_4048.0,0.0
cat__user_cityid_4049.0,0.0
cat__user_cityid_4050.0,0.0
cat__user_cityid_4055.0,0.0
cat__user_cityid_4057.0,0.0
cat__user_cityid_4059.0,0.0
cat__user_cityid_4061.0,0.0
cat__user_cityid_4062.0,0.0
cat__user_cityid_4063.0,0.0
cat__user_cityid_4065.0,0.0
cat__user_cityid_4067.0,0.0
cat__user_cityid_4068.0,0.0
cat__user_cityid_4069.0,0.0
cat__user_cityid_4070.0,0.0
cat__user_cityid_4072.0,0.0
cat__user_cityid_4074.0,0.0
cat__user_cityid_4075.0,0.0
cat__user_cityid_4078.0,0.0
cat__user_cityid_4081.0,0.0
cat__user_cityid_4082.0,0.0
cat__user_cityid_4084.0,0.0
cat__user_cityid_4085.0,0.0
cat__user_cityid_4087.0,0.0
cat__user_cityid_4088.0,0.0
cat__user_cityid_4090.0,0.0
cat__user_cityid_4092.0,0.0
cat__user_cityid_4093.0,0.0
cat__user_cityid_4096.0,0.0
cat__user_cityid_4099.0,0.0
cat__user_cityid_4100.0,0.0
cat__user_cityid_4101.0,0.0
cat__user_cityid_4103.0,0.0
cat__user_cityid_4104.0,0.0
cat__user_cityid_4105.0,0.0
cat__user_cityid_4106.0,0.0
cat__user_cityid_4107.0,0.0
cat__user_cityid_4108.0,0.0
cat__user_cityid_4109.0,0.0
cat__user_cityid_4110.0,0.0
cat__user_cityid_4112.0,0.0
cat__user_cityid_4114.0,0.0
cat__user_cityid_4115.0,0.0
cat__user_cityid_4116.0,0.0
cat__user_cityid_4117.0,0.0
cat__user_cityid_4118.0,0.0
cat__user_cityid_4121.0,0.0
cat__user_cityid_4122.0,0.0
cat__user_cityid_4125.0,0.0
cat__user_cityid_4127.0,0.0
cat__user_cityid_4131.0,0.0
cat__user_cityid_4132.0,0.0
cat__user_cityid_4136.0,0.0
cat__user_cityid_4137.0,0.0
cat__user_cityid_4141.0,0.0
cat__user_cityid_4142.0,0.0
cat__user_cityid_4143.0,0.0
cat__user_cityid_4145.0,0.0
cat__user_cityid_4149.0,0.0
cat__user_cityid_4150.0,0.0
cat__user_cityid_4151.0,0.0
cat__user_cityid_4152.0,0.0
cat__user_cityid_4155.0,0.0
cat__user_cityid_4156.0,0.0
cat__user_cityid_4159.0,0.0
cat__user_cityid_4161.0,0.0
cat__user_cityid_4162.0,0.0
cat__user_cityid_4164.0,0.0
cat__user_cityid_4165.0,0.0
cat__user_cityid_4166.0,0.0
cat__user_cityid_4170.0,0.0
cat__user_cityid_4173.0,0.0
cat__user_cityid_4174.0,0.0
cat__user_cityid_4175.0,0.0
cat__user_cityid_4176.0,0.0
cat__user_cityid_4179.0,0.0
cat__user_cityid_4180.0,0.0
cat__user_cityid_4181.0,0.0
cat__user_cityid_4183.0,0.0
cat__user_cityid_4185.0,0.0
cat__user_cityid_4186.0,0.0
cat__user_cityid_4188.0,0.0
cat__user_cityid_4194.0,0.0
cat__user_cityid_4195.0,0.0
cat__user_cityid_4196.0,0.0
cat__user_cityid_4197.0,0.0
cat__user_cityid_4198.0,0.0
cat__user_cityid_4199.0,0.0
cat__user_cityid_4203.0,0.0
cat__user_cityid_4209.0,0.0
cat__user_cityid_4210.0,0.0
cat__user_cityid_4211.0,0.0
cat__user_cityid_4212.0,0.0
cat__user_cityid_4213.0,0.0
cat__user_cityid_4214.0,0.0
cat__user_cityid_4218.0,0.0
cat__user_cityid_4221.0,0.0
cat__user_cityid_4223.0,0.0
cat__user_cityid_4225.0,0.0
cat__user_cityid_4226.0,0.0
cat__user_cityid_4228.0,0.0
cat__user_cityid_4231.0,0.0
cat__user_cityid_4232.0,0.0
cat__user_cityid_4238.0,0.0
cat__user_cityid_4239.0,0.0
cat__user_cityid_4242.0,0.0
cat__user_cityid_4244.0,0.0
cat__user_cityid_4245.0,0.0
cat__user_cityid_4246.0,0.0
cat__user_cityid_4247.0,0.0
cat__user_cityid_4251.0,0.0
cat__user_cityid_4252.0,0.0
cat__user_cityid_4253.0,0.0
cat__user_cityid_4254.0,0.0
cat__user_cityid_4258.0,0.0
cat__user_cityid_4260.0,0.0
cat__user_cityid_4262.0,0.0
cat__user_cityid_4264.0,0.0
cat__user_cityid_4266.0,0.0
cat__user_cityid_4268.0,0.0
cat__user_cityid_4269.0,0.0
cat__user_cityid_4271.0,0.0
cat__user_cityid_4272.0,0.0
cat__user_cityid_4273.0,0.0
cat__user_cityid_4274.0,0.0
cat__user_cityid_4277.0,0.0
cat__user_cityid_4281.0,0.0
cat__user_cityid_4282.0,0.0
cat__user_cityid_4283.0,0.0
cat__user_cityid_4286.0,0.0
cat__user_cityid_4287.0,0.0
cat__user_cityid_4289.0,0.0
cat__user_cityid_4291.0,0.0
cat__user_cityid_4292.0,0.0
cat__user_cityid_4293.0,0.0
cat__user_cityid_4294.0,0.0
cat__user_cityid_4295.0,0.0
cat__user_cityid_4301.0,0.0
cat__user_cityid_4303.0,0.0
cat__user_cityid_4304.0,0.0
cat__user_cityid_4305.0,0.0
cat__user_cityid_4306.0,0.0
cat__user_cityid_4307.0,0.0
cat__user_cityid_4309.0,0.0
cat__user_cityid_4310.0,0.0
cat__user_cityid_4311.0,0.0
cat__user_cityid_4312.0,0.0
cat__user_cityid_4313.0,0.0
cat__user_cityid_4316.0,0.0
cat__user_cityid_4317.0,0.0
cat__user_cityid_4318.0,0.0
cat__user_cityid_4320.0,0.0
cat__user_cityid_4321.0,0.0
cat__user_cityid_4325.0,0.0
cat__user_cityid_4326.0,0.0
cat__user_cityid_4328.0,0.0
cat__user_cityid_4329.0,0.0
cat__user_cityid_4330.0,0.0
cat__user_cityid_4331.0,0.0
cat__user_cityid_4332.0,0.0
cat__user_cityid_4333.0,0.0
cat__user_cityid_4334.0,0.0
cat__user_cityid_4335.0,0.0
cat__user_cityid_4336.0,0.0
cat__user_cityid_4337.0,0.0
cat__user_cityid_4338.0,0.0
cat__user_cityid_4339.0,0.0
cat__user_cityid_4340.0,0.0
cat__user_cityid_4341.0,0.0
cat__user_cityid_4342.0,0.0
cat__user_cityid_4344.0,0.0
cat__user_cityid_4345.0,0.0
cat__user_cityid_4347.0,0.0
cat__user_cityid_4349.0,0.0
cat__user_cityid_4351.0,0.0
cat__user_cityid_4352.0,0.0
cat__user_cityid_4353.0,0.0
cat__user_cityid_4354.0,0.0
cat__user_cityid_4356.0,0.0
cat__user_cityid_4358.0,0.0
cat__user_cityid_4359.0,0.0
cat__user_cityid_4365.0,0.0
cat__user_cityid_4366.0,0.0
cat__user_cityid_4367.0,0.0
cat__user_cityid_4368.0,0.0
cat__user_cityid_4370.0,0.0
cat__user_cityid_4372.0,0.0
cat__user_cityid_4374.0,0.0
cat__user_cityid_4375.0,0.0
cat__user_cityid_4376.0,0.0
cat__user_cityid_4378.0,0.0
cat__user_cityid_4379.0,0.0
cat__user_cityid_4381.0,0.0
cat__user_cityid_4382.0,0.0
cat__user_cityid_4384.0,0.0
cat__user_cityid_4385.0,0.0
cat__user_cityid_4386.0,0.0
cat__user_cityid_4389.0,0.0
cat__user_cityid_4395.0,0.0
cat__user_cityid_4398.0,0.0
cat__user_cityid_4399.0,0.0
cat__user_cityid_4402.0,0.0
cat__user_cityid_4403.0,0.0
cat__user_cityid_4404.0,0.0
cat__user_cityid_4405.0,0.0
cat__user_cityid_4406.0,0.0
cat__user_cityid_4409.0,0.0
cat__user_cityid_4411.0,0.0
cat__user_cityid_4413.0,0.0
cat__user_cityid_4418.0,0.0
cat__user_cityid_4419.0,0.0
cat__user_cityid_4421.0,0.0
cat__user_cityid_4422.0,0.0
cat__user_cityid_4425.0,0.0
cat__user_cityid_4427.0,0.0
cat__user_cityid_4428.0,0.0
cat__user_cityid_4432.0,0.0
cat__user_cityid_4433.0,0.0
cat__user_cityid_4434.0,0.0
cat__user_cityid_4436.0,0.0
cat__user_cityid_4437.0,0.0
cat__user_cityid_4438.0,0.0
cat__user_cityid_4439.0,0.0
cat__user_cityid_4440.0,0.0
cat__user_cityid_4442.0,0.0
cat__user_cityid_4443.0,0.0
cat__user_cityid_4444.0,0.0
cat__user_cityid_4447.0,0.0
cat__user_cityid_4448.0,0.0
cat__user_cityid_4449.0,0.0
cat__user_cityid_4451.0,0.0
cat__user_cityid_4452.0,0.0
cat__user_cityid_4454.0,0.0
cat__user_cityid_4455.0,0.0
cat__user_cityid_4456.0,0.0
cat__user_cityid_4457.0,0.0
cat__user_cityid_4459.0,0.0
cat__user_cityid_4460.0,0.0
cat__user_cityid_4462.0,0.0
cat__user_cityid_4463.0,0.0
cat__user_cityid_4467.0,0.0
cat__user_cityid_4469.0,0.0
cat__user_cityid_4472.0,0.0
cat__user_cityid_4473.0,0.0
cat__user_cityid_4476.0,0.0
cat__user_cityid_4477.0,0.0
cat__user_cityid_4478.0,0.0
cat__user_cityid_4479.0,0.0
cat__user_cityid_4484.0,0.0
cat__user_cityid_4485.0,0.0
cat__user_cityid_4487.0,0.0
cat__user_cityid_4488.0,0.0
cat__user_cityid_4489.0,0.0
cat__user_cityid_4490.0,0.0
cat__user_cityid_4493.0,0.0
cat__user_cityid_4495.0,0.0
cat__user_cityid_4496.0,0.0
cat__user_cityid_4497.0,0.0
cat__user_cityid_4498.0,0.0
cat__user_cityid_4499.0,0.0
cat__user_cityid_4500.0,0.0
cat__user_cityid_4501.0,0.0
cat__user_cityid_4502.0,0.0
cat__user_cityid_4503.0,0.0
cat__user_cityid_4504.0,0.0
cat__user_cityid_4506.0,0.0
cat__user_cityid_4507.0,0.0
cat__user_cityid_4511.0,0.0
cat__user_cityid_4512.0,0.0
cat__user_cityid_4518.0,0.0
cat__user_cityid_4519.0,0.0
cat__user_cityid_4520.0,0.0
cat__user_cityid_4523.0,0.0
cat__user_cityid_4525.0,0.0
cat__user_cityid_4527.0,0.0
cat__user_cityid_4528.0,0.0
cat__user_cityid_4529.0,0.0
cat__user_cityid_4530.0,0.0
cat__user_cityid_4532.0,0.0
cat__user_cityid_4533.0,0.0
cat__user_cityid_4535.0,0.0
cat__user_cityid_4536.0,0.0
cat__user_cityid_4538.0,0.0
cat__user_cityid_4540.0,0.0
cat__user_cityid_4541.0,0.0
cat__user_cityid_4542.0,0.0
cat__user_cityid_4543.0,0.0
cat__user_cityid_4545.0,0.0
cat__user_cityid_4547.0,0.0
cat__user_cityid_4548.0,0.0
cat__user_cityid_4551.0,0.0
cat__user_cityid_4552.0,0.0
cat__user_cityid_4556.0,0.0
cat__user_cityid_4557.0,0.0
cat__user_cityid_4558.0,0.0
cat__user_cityid_4559.0,0.0
cat__user_cityid_4560.0,0.0
cat__user_cityid_4561.0,0.0
cat__user_cityid_4562.0,0.0
cat__user_cityid_4563.0,0.0
cat__user_cityid_4564.0,0.0
cat__user_cityid_4565.0,0.0
cat__user_cityid_4567.0,0.0
cat__user_cityid_4568.0,0.0
cat__user_cityid_4569.0,0.0
cat__user_cityid_4570.0,0.0
cat__user_cityid_4571.0,0.0
cat__user_cityid_4573.0,0.0
cat__user_cityid_4574.0,0.0
cat__user_cityid_4575.0,0.0
cat__user_cityid_4576.0,0.0
cat__user_cityid_4577.0,0.0
cat__user_cityid_4579.0,0.0
cat__user_cityid_4581.0,0.0
cat__user_cityid_4583.0,0.0
cat__user_cityid_4584.0,0.0
cat__user_cityid_4585.0,0.0
cat__user_cityid_4588.0,0.0
cat__user_cityid_4591.0,0.0
cat__user_cityid_4592.0,0.0
cat__user_cityid_4594.0,0.0
cat__user_cityid_4595.0,0.0
cat__user_cityid_4597.0,0.0
cat__user_cityid_4599.0,0.0
cat__user_cityid_4602.0,0.0
cat__user_cityid_4604.0,0.0
cat__user_cityid_4605.0,0.0
cat__user_cityid_4606.0,0.0
cat__user_cityid_4607.0,0.0
cat__user_cityid_4608.0,0.0
cat__user_cityid_4609.0,0.0
cat__user_cityid_4610.0,0.0
cat__user_cityid_4613.0,0.0
cat__user_cityid_4614.0,0.0
cat__user_cityid_4615.0,0.0
cat__user_cityid_4616.0,0.0
cat__user_cityid_4617.0,0.0
cat__user_cityid_4618.0,0.0
cat__user_cityid_4619.0,0.0
cat__user_cityid_4622.0,0.0
cat__user_cityid_4623.0,0.0
cat__user_cityid_4625.0,0.0
cat__user_cityid_4627.0,0.0
cat__user_cityid_4629.0,0.0
cat__user_cityid_4630.0,0.0
cat__user_cityid_4632.0,0.0
cat__user_cityid_4637.0,0.0
cat__user_cityid_4638.0,0.0
cat__user_cityid_4639.0,0.0
cat__user_cityid_4640.0,0.0
cat__user_cityid_4641.0,0.0
cat__user_cityid_4642.0,0.0
cat__user_cityid_4645.0,0.0
cat__user_cityid_4646.0,0.0
cat__user_cityid_4647.0,0.0
cat__user_cityid_4648.0,0.0
cat__user_cityid_4649.0,0.0
cat__user_cityid_4651.0,0.0
cat__user_cityid_4653.0,0.0
cat__user_cityid_4654.0,0.0
cat__user_cityid_4656.0,0.0
cat__user_cityid_4657.0,0.0
cat__user_cityid_4658.0,0.0
cat__user_cityid_4668.0,0.0
cat__user_cityid_4670.0,0.0
cat__user_cityid_4672.0,0.0
cat__user_cityid_4673.0,0.0
cat__user_cityid_4674.0,0.0
cat__user_cityid_4676.0,0.0
cat__user_cityid_4678.0,0.0
cat__user_cityid_4680.0,0.0
cat__user_cityid_4681.0,0.0
cat__user_cityid_4682.0,0.0
cat__user_cityid_4685.0,0.0
cat__user_cityid_4686.0,0.0
cat__user_cityid_4691.0,0.0
cat__user_cityid_4696.0,0.0
cat__user_cityid_4697.0,0.0
cat__user_cityid_4700.0,0.0
cat__user_cityid_4701.0,0.0
cat__user_cityid_4705.0,0.0
cat__user_cityid_4706.0,0.0
cat__user_cityid_4707.0,0.0
cat__user_cityid_4708.0,0.0
cat__user_cityid_4709.0,0.0
cat__user_cityid_4710.0,0.0
cat__user_cityid_4711.0,0.0
cat__user_cityid_4712.0,0.0
cat__user_cityid_4713.0,0.0
cat__user_cityid_4714.0,0.0
cat__user_cityid_4715.0,0.0
cat__user_cityid_4718.0,0.0
cat__user_cityid_4719.0,0.0
cat__user_cityid_4720.0,0.0
cat__user_cityid_4723.0,0.0
cat__user_cityid_4724.0,0.0
cat__user_cityid_4726.0,0.0
cat__user_cityid_4727.0,0.0
cat__user_cityid_4730.0,0.0
cat__user_cityid_4732.0,0.0
cat__user_cityid_4733.0,0.0
cat__user_cityid_4734.0,0.0
cat__user_cityid_4735.0,0.0
cat__user_cityid_4736.0,0.0
cat__user_cityid_4737.0,0.0
cat__user_cityid_4738.0,0.0
cat__user_cityid_4739.0,0.0
cat__user_cityid_4740.0,0.0
cat__user_cityid_4741.0,0.0
cat__user_cityid_4742.0,0.0
cat__user_cityid_4745.0,0.0
cat__user_cityid_4746.0,0.0
cat__user_cityid_4747.0,0.0
cat__user_cityid_4750.0,0.0
cat__user_cityid_4751.0,0.0
cat__user_cityid_4753.0,0.0
cat__user_cityid_4754.0,0.0
cat__user_cityid_4756.0,0.0
cat__user_cityid_4760.0,0.0
cat__user_cityid_4761.0,0.0
cat__user_cityid_4762.0,0.0
cat__user_cityid_4764.0,0.0
cat__user_cityid_4768.0,0.0
cat__user_cityid_4770.0,0.0
cat__user_cityid_4772.0,0.0
cat__user_cityid_4773.0,0.0
cat__user_cityid_4774.0,0.0
cat__user_cityid_4776.0,0.0
cat__user_cityid_4777.0,0.0
cat__user_cityid_4780.0,0.0
cat__user_cityid_4781.0,0.0
cat__user_cityid_4784.0,0.0
cat__user_cityid_4786.0,0.0
cat__user_cityid_4794.0,0.0
cat__user_cityid_4795.0,0.0
cat__user_cityid_4796.0,0.0
cat__user_cityid_4797.0,0.0
cat__user_cityid_4799.0,0.0
cat__user_cityid_4801.0,0.0
cat__user_cityid_4802.0,0.0
cat__user_cityid_4804.0,0.0
cat__user_cityid_4805.0,0.0
cat__user_cityid_4807.0,0.0
cat__user_cityid_4808.0,0.0
cat__user_cityid_4811.0,0.0
cat__user_cityid_4812.0,0.0
cat__user_cityid_4813.0,0.0
cat__user_cityid_4814.0,0.0
cat__user_cityid_4815.0,0.0
cat__user_cityid_4816.0,0.0
cat__user_cityid_4817.0,0.0
cat__user_cityid_4818.0,0.0
cat__user_cityid_4819.0,0.0
cat__user_cityid_4821.0,0.0
cat__user_cityid_4823.0,0.0
cat__user_cityid_4827.0,0.0
cat__user_cityid_4828.0,0.0
cat__user_cityid_4829.0,0.0
cat__user_cityid_4830.0,0.0
cat__user_cityid_4831.0,0.0
cat__user_cityid_4832.0,0.0
cat__user_cityid_4833.0,0.0
cat__user_cityid_4835.0,0.0
cat__user_cityid_4836.0,0.0
cat__user_cityid_4837.0,0.0
cat__user_cityid_4839.0,0.0
cat__user_cityid_4847.0,0.0
cat__user_cityid_4848.0,0.0
cat__user_cityid_4849.0,0.0
cat__user_cityid_4850.0,0.0
cat__user_cityid_4853.0,0.0
cat__user_cityid_4855.0,0.0
cat__user_cityid_4856.0,0.0
cat__user_cityid_4858.0,0.0
cat__user_cityid_4861.0,0.0
cat__user_cityid_4865.0,0.0
cat__user_cityid_4867.0,0.0
cat__user_cityid_4868.0,0.0
cat__user_cityid_4870.0,0.0
cat__user_cityid_4872.0,0.0
cat__user_cityid_4873.0,0.0
cat__user_cityid_4874.0,0.0
cat__user_cityid_4875.0,0.0
cat__user_cityid_4876.0,0.0
cat__user_cityid_4877.0,0.0
cat__user_cityid_4879.0,0.0
cat__user_cityid_4880.0,0.0
cat__user_cityid_4881.0,0.0
cat__user_cityid_4882.0,0.0
cat__user_cityid_4883.0,0.0
cat__user_cityid_4884.0,0.0
cat__user_cityid_4891.0,0.0
cat__user_cityid_4893.0,0.0
cat__user_cityid_4896.0,0.0
cat__user_cityid_4897.0,0.0
cat__user_cityid_4898.0,0.0
cat__user_cityid_4899.0,0.0
cat__user_cityid_4900.0,0.0
cat__user_cityid_4902.0,0.0
cat__user_cityid_4904.0,0.0
cat__user_cityid_4907.0,0.0
cat__user_cityid_4908.0,0.0
cat__user_cityid_4910.0,0.0
cat__user_cityid_4912.0,0.0
cat__user_cityid_4913.0,0.0
cat__user_cityid_4914.0,0.0
cat__user_cityid_4916.0,0.0
cat__user_cityid_4917.0,0.0
cat__user_cityid_4918.0,0.0
cat__user_cityid_4921.0,0.0
cat__user_cityid_4922.0,0.0
cat__user_cityid_4923.0,0.0
cat__user_cityid_4924.0,0.0
cat__user_cityid_4925.0,0.0
cat__user_cityid_4926.0,0.0
cat__user_cityid_4928.0,0.0
cat__user_cityid_4930.0,0.0
cat__user_cityid_4933.0,0.0
cat__user_cityid_4934.0,0.0
cat__user_cityid_4935.0,0.0
cat__user_cityid_4938.0,0.0
cat__user_cityid_4939.0,0.0
cat__user_cityid_4940.0,0.0
cat__user_cityid_4943.0,0.0
cat__user_cityid_4945.0,0.0
cat__user_cityid_4947.0,0.0
cat__user_cityid_4949.0,0.0
cat__user_cityid_4953.0,0.0
cat__user_cityid_4954.0,0.0
cat__user_cityid_4956.0,0.0
cat__user_cityid_4958.0,0.0
cat__user_cityid_4959.0,0.0
cat__user_cityid_4960.0,0.0
cat__user_cityid_4964.0,0.0
cat__user_cityid_4965.0,0.0
cat__user_cityid_4966.0,0.0
cat__user_cityid_4967.0,0.0
cat__user_cityid_4968.0,0.0
cat__user_cityid_4972.0,0.0
cat__user_cityid_4974.0,0.0
cat__user_cityid_4975.0,0.0
cat__user_cityid_4976.0,0.0
cat__user_cityid_4977.0,0.0
cat__user_cityid_4978.0,0.0
cat__user_cityid_4980.0,0.0
cat__user_cityid_4981.0,0.0
cat__user_cityid_4983.0,0.0
cat__user_cityid_4986.0,0.0
cat__user_cityid_4987.0,0.0
cat__user_cityid_4988.0,0.0
cat__user_cityid_4990.0,0.0
cat__user_cityid_4991.0,0.0
cat__user_cityid_4994.0,0.0
cat__user_cityid_4997.0,0.0
cat__user_cityid_4999.0,0.0
cat__user_cityid_5001.0,0.0
cat__user_cityid_5003.0,0.0
cat__user_cityid_5005.0,0.0
cat__user_cityid_5007.0,0.0
cat__user_cityid_5008.0,0.0
cat__user_cityid_5009.0,0.0
cat__user_cityid_5010.0,0.0
cat__user_cityid_5011.0,0.0
cat__user_cityid_5013.0,0.0
cat__user_cityid_5014.0,0.0
cat__user_cityid_5015.0,0.0
cat__user_cityid_5016.0,0.0
cat__user_cityid_5017.0,0.0
cat__user_cityid_5019.0,0.0
cat__user_cityid_5020.0,0.0
cat__user_cityid_5021.0,0.0
cat__user_cityid_5022.0,0.0
cat__user_cityid_5023.0,0.0
cat__user_cityid_5024.0,0.0
cat__user_cityid_5027.0,0.0
cat__user_cityid_5028.0,0.0
cat__user_cityid_5030.0,0.0
cat__user_cityid_5031.0,0.0
cat__user_cityid_5032.0,0.0
cat__user_cityid_5033.0,0.0
cat__user_cityid_5036.0,0.0
cat__user_cityid_5037.0,0.0
cat__user_cityid_5038.0,0.0
cat__user_cityid_5039.0,0.0
cat__user_cityid_5041.0,0.0
cat__user_cityid_5042.0,0.0
cat__user_cityid_5043.0,0.0
cat__user_cityid_5045.0,0.0
